Episode,Score,Steps,Epsilon,GhostsEaten
3146,530,260,0.28403672178079564,0
3147,2070,73,0.28392310709208335,2
3148,1790,4,0.2838095378492465,0
3149,540,149,0.2836960140341068,0
3150,580,166,0.28358253562849317,0
3151,560,133,0.2834691026142418,0
3152,1110,233,0.2833557149731961,0
3153,950,79,0.28324237268720687,0
3154,550,346,0.283129075738132,0
3155,350,248,0.28301582410783677,0
3156,560,237,0.28290261777819364,0
3157,1140,190,0.28278945673108236,0
3158,1170,129,0.28267634094838995,0
3159,1150,156,0.2825632704120106,0
3160,540,140,0.2824502451038458,0
3161,860,83,0.2823372650058043,0
3162,440,94,0.282224330099802,0
3163,610,2,0.2821114403677621,0
3164,1330,115,0.281998595791615,1
3165,1080,65,0.28188579635329836,1
3166,1740,143,0.28177304203475706,0
3167,1920,135,0.28166033281794317,1
3168,340,220,0.281547668684816,0
3169,1910,131,0.2814350496173421,1
3170,2340,137,0.2813224755974952,0
3171,2410,9,0.2812099466072562,0
3172,1780,2,0.2810974626286133,0
3173,1320,131,0.28098502364356187,1
3174,1740,111,0.2808726296341045,0
3175,540,271,0.28076028058225083,0
3176,2040,37,0.28064797647001793,0
3177,1580,90,0.28053571727942994,0
3178,490,69,0.28042350299251817,1
3179,1450,62,0.28031133359132115,0
3180,960,170,0.28019920905788465,0
3181,940,160,0.2800871293742615,0
3182,1170,247,0.2799750945225118,0
3183,170,40,0.2798631044847028,0
3184,1040,217,0.27975115924290894,0
3185,1720,111,0.2796392587792118,0
3186,1170,269,0.2795274030757001,0
3187,1150,131,0.27941559211446987,0
3188,2290,152,0.2793038258776241,0
3189,530,205,0.27919210434727304,0
3190,950,62,0.27908042750553413,0
3191,2710,86,0.27896879533453195,0
3192,2160,71,0.27885720781639817,0
3193,570,168,0.27874566493327163,0
3194,380,104,0.27863416666729834,0
3195,1600,26,0.2785227130006314,1
3196,950,209,0.2784113039154312,0
3197,550,166,0.278299939393865,0
3198,1110,137,0.27818861941810746,0
3199,470,306,0.27807734397034023,0
3200,1170,134,0.2779661130327521,0
3201,460,213,0.277854926587539,0
3202,2190,54,0.277743784616904,0
3203,2050,53,0.2776326871030573,0
3204,630,8,0.27752163402821606,0
3205,1120,163,0.27741062537460476,0
3206,1040,113,0.2772996611244549,0
3207,2700,182,0.27718874126000514,0
3208,330,106,0.27707786576350113,0
3209,190,97,0.27696703461719574,0
3210,1710,154,0.2768562478033489,0
3211,1670,133,0.27674550530422753,0
3212,3400,61,0.27663480710210586,1
3213,100,180,0.27652415317926504,0
3214,970,176,0.27641354351799335,0
3215,1720,119,0.2763029781005862,0
3216,770,121,0.27619245690934596,1
3217,560,205,0.27608197992658223,0
3218,600,1,0.27597154713461164,0
3219,770,146,0.2758611585157578,1
3220,900,49,0.2757508140523515,0
3221,1330,73,0.2756405137267306,2
3222,390,107,0.27553025752123994,0
3223,1010,203,0.27542004541823145,0
3224,1760,198,0.2753098774000642,0
3225,350,115,0.2751997534491042,0
3226,560,248,0.27508967354772457,0
3227,1210,180,0.27497963767830547,1
3228,340,96,0.27486964582323414,0
3229,1680,141,0.27475969796490485,0
3230,1130,112,0.2746497940857189,0
3231,310,109,0.2745399341680846,0
3232,280,107,0.27443011819441737,0
3233,1090,94,0.2743203461471396,0
3234,350,193,0.2742106180086808,0
3235,930,148,0.2741009337614773,0
3236,270,212,0.27399129338797273,0
3237,1920,131,0.27388169687061753,1
3238,380,298,0.2737721441918693,0
3239,1130,230,0.27366263533419255,0
3240,1160,131,0.2735531702800589,0
3241,1320,67,0.27344374901194685,1
3242,390,153,0.2733343715123421,0
3243,320,193,0.27322503776373713,0
3244,290,151,0.2731157477486317,0
3245,930,117,0.27300650144953226,0
3246,340,121,0.2728972988489525,0
3247,1760,183,0.2727881399294129,0
3248,540,307,0.2726790246734412,0
3249,1240,65,0.27256995306357185,1
3250,2670,184,0.27246092508234643,0
3251,3100,80,0.2723519407123135,1
3252,350,132,0.2722429999360286,0
3253,2660,15,0.27213410273605415,1
3254,1540,247,0.27202524909495973,0
3255,90,25,0.27191643899532175,0
3256,340,207,0.27180767241972364,0
3257,1030,89,0.2716989493507558,0
3258,980,175,0.27159026977101547,0
3259,1090,390,0.27148163366310707,0
3260,1490,106,0.2713730410096418,0
3261,1100,185,0.27126449179323797,0
3262,720,135,0.2711559859965207,1
3263,1720,87,0.2710475236021221,0
3264,1030,211,0.2709391045926812,0
3265,550,189,0.27083072895084415,0
3266,730,76,0.27072239665926384,1
3267,280,275,0.2706141077006001,0
3268,1560,102,0.2705058620575199,0
3269,1130,372,0.2703976597126969,0
3270,2040,83,0.27028950064881185,0
3271,530,277,0.27018138484855236,0
3272,360,431,0.27007331229461295,0
3273,2290,221,0.26996528296969513,0
3274,1120,106,0.2698572968565073,0
3275,1910,23,0.26974935393776467,0
3276,510,179,0.26964145419618957,0
3277,950,78,0.2695335976145111,0
3278,970,109,0.2694257841754653,0
3279,320,69,0.26931801386179516,0
3280,570,210,0.26921028665625046,0
3281,1210,9,0.26910260254158797,0
3282,80,24,0.26899496150057134,0
3283,540,119,0.26888736351597115,0
3284,1170,279,0.26877980857056477,0
3285,1100,211,0.26867229664713654,0
3286,580,203,0.26856482772847773,0
3287,1150,77,0.26845740179738636,1
3288,540,129,0.2683500188366674,0
3289,1910,91,0.2682426788291328,1
3290,1120,72,0.26813538175760115,0
3291,530,361,0.26802812760489814,0
3292,300,149,0.2679209163538562,0
3293,840,9,0.26781374798731467,1
3294,30,11,0.26770662248811977,0
3295,1330,127,0.26759953983912455,1
3296,560,203,0.2674925000231889,0
3297,640,7,0.26738550302317965,0
3298,2260,109,0.2672785488219704,0
3299,350,85,0.2671716374024416,0
3300,1240,9,0.26706476874748064,0
3301,540,321,0.26695794283998164,0
3302,460,179,0.26685115966284567,0
3303,2900,107,0.26674441919898056,0
3304,1190,108,0.266637721431301,1
3305,1720,126,0.2665310663427285,0
3306,530,352,0.2664244539161914,0
3307,2100,44,0.2663178841346249,0
3308,1710,205,0.2662113569809711,0
3309,830,60,0.2661048724381787,0
3310,1160,126,0.26599843048920346,0
3311,690,109,0.2658920311170078,1
3312,1140,239,0.265785674304561,0
3313,1120,69,0.2656793600348392,0
3314,530,143,0.2655730882908253,0
3315,900,57,0.265466859055509,0
3316,1190,1,0.2653606723118868,0
3317,1740,104,0.26525452804296207,0
3318,580,186,0.2651484262317449,0
3319,740,199,0.2650423668612522,1
3320,70,90,0.2649363499145077,0
3321,110,41,0.2648303753745419,0
3322,540,175,0.2647244432243921,0
3323,910,207,0.26461855344710233,0
3324,1800,3,0.2645127060257235,0
3325,760,272,0.26440690094331326,1
3326,540,177,0.26430113818293594,0
3327,540,448,0.26419541772766275,0
3328,560,185,0.2640897395605717,0
3329,400,190,0.26398410366474745,0
3330,500,181,0.26387851002328155,0
3331,580,320,0.26377295861927225,0
3332,1290,42,0.26366744943582454,0
3333,2350,222,0.2635619824560502,0
3334,500,141,0.2634565576630678,0
3335,570,167,0.2633511750400026,0
3336,520,168,0.2632458345699866,0
3337,2340,119,0.26314053623615863,0
3338,370,97,0.26303528002166415,0
3339,3490,109,0.2629300659096555,0
3340,1490,59,0.26282489388329167,0
3341,1460,68,0.26271976392573837,0
3342,150,34,0.2626146760201681,0
3343,540,298,0.26250963014976003,0
3344,1110,137,0.2624046262977001,0
3345,540,261,0.26229966444718106,0
3346,1690,129,0.2621947445814022,0
3347,1170,199,0.26208986668356965,0
3348,2320,183,0.2619850307368962,0
3349,2290,69,0.2618802367246015,0
3350,1130,129,0.2617754846299116,0
3351,1920,120,0.2616707744360597,1
3352,1300,21,0.2615661061262853,0
3353,1460,46,0.26146147968383476,0
3354,2350,132,0.26135689509196125,0
3355,2110,45,0.26125235233392446,0
3356,520,165,0.2611478513929909,0
3357,1170,160,0.2610433922524337,0
3358,350,93,0.26093897489553275,0
3359,920,183,0.26083459930557457,0
3360,270,52,0.2607302654658524,0
3361,570,188,0.26062597335966603,0
3362,400,137,0.26052172297032217,0
3363,290,137,0.2604175142811341,0
3364,350,82,0.26031334727542166,0
3365,1110,184,0.2602092219365115,0
3366,330,86,0.26010513824773696,0
3367,530,126,0.2600010961924379,0
3368,1700,187,0.2598970957539609,0
3369,930,161,0.25979313691565936,0
3370,540,173,0.2596892196608931,0
3371,330,102,0.25958534397302874,0
3372,1100,214,0.25948150983543955,0
3373,530,140,0.2593777172315054,0
3374,1000,124,0.2592739661446128,0
3375,1710,72,0.25917025655815495,1
3376,490,171,0.2590665884555317,0
3377,1080,265,0.2589629618201495,0
3378,1360,153,0.25885937663542147,1
3379,530,218,0.25875583288476733,0
3380,1150,101,0.25865233055161346,0
3381,500,273,0.25854886961939283,0
3382,440,241,0.25844545007154507,0
3383,690,46,0.2583420718915165,0
3384,520,234,0.2582387350627599,0
3385,1100,160,0.2581354395687348,0
3386,330,150,0.25803218539290734,0
3387,250,185,0.2579289725187502,0
3388,1760,297,0.2578258009297427,0
3389,1100,268,0.2577226706093708,0
3390,360,235,0.2576195815411271,0
3391,970,122,0.25751653370851063,0
3392,1170,112,0.25741352709502724,0
3393,1940,126,0.25731056168418925,1
3394,520,284,0.2572076374595156,0
3395,1190,1,0.2571047544045318,0
3396,280,91,0.25700191250277,0
3397,2130,109,0.2568991117377689,0
3398,2070,55,0.25679635209307383,0
3399,2300,124,0.2566936335522366,0
3400,1200,5,0.2565909560988157,0
3401,1550,134,0.2564883197163762,2
3402,570,176,0.25638572438848967,0
3403,1130,128,0.2562831700987343,0
3404,1810,7,0.2561806568306948,0
3405,40,28,0.25607818456796255,0
3406,1720,103,0.25597575329413536,0
3407,1940,133,0.2558733629928177,1
3408,1500,93,0.2557710136476206,0
3409,340,115,0.25566870524216156,0
3410,1880,64,0.2555664377600647,1
3411,350,86,0.2554642111849607,0
3412,1120,210,0.25536202550048676,0
3413,1720,137,0.25525988069028654,0
3414,870,142,0.25515777673801043,0
3415,560,229,0.2550557136273152,0
3416,450,91,0.2549536913418643,0
3417,550,281,0.25485170986532757,0
3418,2350,137,0.2547497691813814,0
3419,2020,10,0.25464786927370886,1
3420,570,298,0.25454601012599937,0
3421,90,51,0.254444191721949,0
3422,710,23,0.2543424140452602,0
3423,980,70,0.2542406770796421,0
3424,560,130,0.25413898080881026,0
3425,1670,97,0.25403732521648675,0
3426,500,121,0.25393571028640016,0
3427,1720,106,0.2538341360022856,0
3428,280,123,0.2537326023478847,0
3429,1130,111,0.25363110930694555,0
3430,2360,106,0.25352965686322276,1
3431,2500,144,0.2534282450004775,1
3432,1740,159,0.2533268737024773,0
3433,360,277,0.2532255429529963,0
3434,860,105,0.2531242527358151,0
3435,1320,115,0.2530230030347208,1
3436,990,368,0.25292179383350694,0
3437,1920,67,0.25282062511597353,1
3438,930,113,0.25271949686592715,0
3439,330,255,0.2526184090671808,0
3440,1100,156,0.25251736170355393,0
3441,740,98,0.25241635475887253,1
3442,2350,369,0.25231538821696897,0
3443,1130,267,0.2522144620616822,0
3444,1110,258,0.25211357627685754,0
3445,1720,209,0.2520127308463468,0
3446,930,244,0.2519119257540083,0
3447,2230,97,0.2518111609837067,0
3448,620,4,0.25171043651931324,0
3449,1130,100,0.2516097523447055,0
3450,1710,166,0.2515091084437676,0
3451,360,131,0.2514085048003901,0
3452,570,225,0.25130794139846996,0
3453,570,452,0.25120741822191056,0
3454,580,131,0.2511069352546218,0
3455,2300,144,0.25100649248052,0
3456,560,220,0.2509060898835278,0
3457,1420,6,0.2508057274475744,1
3458,500,154,0.2507054051565954,0
3459,470,140,0.25060512299453275,0
3460,560,266,0.25050488094533496,0
3461,540,132,0.2504046789929568,0
3462,740,138,0.25030451712135965,1
3463,920,344,0.2502043953145111,0
3464,1150,193,0.2501043135563853,0
3465,530,136,0.25000427183096274,0
3466,1170,202,0.24990427012223038,0
3467,1160,154,0.2498043084141815,0
3468,2040,240,0.24970438669081585,0
3469,1660,112,0.24960450493613953,0
3470,1170,209,0.24950466313416508,0
3471,370,160,0.24940486126891143,0
3472,370,85,0.24930509932440387,0
3473,970,111,0.24920537728467412,0
3474,530,194,0.24910569513376027,0
3475,1160,120,0.2490060528557068,0
3476,1170,152,0.24890645043456452,0
3477,530,176,0.2488068878543907,0
3478,1170,239,0.24870736509924896,0
3479,170,116,0.24860788215320928,0
3480,490,184,0.248508439000348,0
3481,2390,4,0.24840903562474786,0
3482,1030,103,0.24830967201049797,0
3483,480,243,0.2482103481416938,0
3484,540,237,0.24811106400243713,0
3485,580,254,0.24801181957683616,0
3486,1820,14,0.24791261484900542,0
3487,540,149,0.24781344980306583,0
3488,2490,115,0.24771432442314462,1
3489,530,244,0.24761523869337537,0
3490,1130,112,0.24751619259789803,0
3491,2310,83,0.2474171861208589,0
3492,2100,94,0.24731821924641056,0
3493,2870,175,0.247219291958712,0
3494,870,258,0.24712040424192852,0
3495,510,402,0.24702155608023177,0
3496,470,119,0.24692274745779969,1
3497,510,203,0.2468239783588166,0
3498,380,140,0.24672524876747307,0
3499,520,266,0.2466265586679661,0
3500,540,123,0.24652790804449892,0
3501,920,181,0.24642929688128112,0
3502,920,160,0.24633072516252863,0
3503,570,411,0.24623219287246362,0
3504,1450,67,0.24613369999531465,0
3505,910,107,0.24603524651531652,0
3506,990,175,0.2459368324167104,0
3507,320,236,0.24583845768374374,0
3508,550,258,0.24574012230067024,0
3509,280,168,0.24564182625175,0
3510,610,3,0.2455435695212493,0
3511,900,119,0.24544535209344082,0
3512,410,94,0.24534717395260344,0
3513,280,68,0.2452490350830224,0
3514,890,426,0.2451509354689892,0
3515,320,299,0.24505287509480161,0
3516,340,73,0.2449548539447637,0
3517,390,210,0.24485687200318582,0
3518,1050,104,0.24475892925438456,0
3519,1750,260,0.2446610256826828,0
3520,1230,40,0.24456316127240973,0
3521,560,226,0.24446533600790077,0
3522,620,10,0.24436754987349762,0
3523,1690,181,0.24426980285354824,0
3524,1710,290,0.24417209493240682,0
3525,1800,5,0.24407442609443386,0
3526,3570,5,0.2439767963239961,0
3527,330,80,0.24387920560546653,0
3528,2080,162,0.24378165392322435,0
3529,370,61,0.24368414126165508,0
3530,340,57,0.24358666760515044,0
3531,1170,171,0.2434892329381084,0
3532,580,236,0.24339183724493316,0
3533,550,258,0.2432944805100352,0
3534,600,3,0.24319716271783118,0
3535,390,106,0.24309988385274406,0
3536,1930,202,0.24300264389920298,1
3537,540,188,0.2429054428416433,0
3538,910,277,0.24280828066450666,0
3539,1040,134,0.24271115735224086,1
3540,540,381,0.24261407288929998,0
3541,420,261,0.24251702726014426,0
3542,560,188,0.24242002044924021,0
3543,370,216,0.24232305244106053,0
3544,1320,34,0.2422261232200841,0
3545,1100,197,0.2421292327707961,0
3546,1300,151,0.2420323810776878,1
3547,1710,193,0.24193556812525674,0
3548,570,279,0.24183879389800664,0
3549,1170,129,0.24174205838044743,0
3550,550,341,0.24164536155709526,0
3551,1110,146,0.24154870341247242,0
3552,520,231,0.24145208393110745,0
3553,530,228,0.241355503097535,0
3554,500,152,0.241258960896296,0
3555,960,91,0.2411624573119375,0
3556,1730,147,0.24106599232901274,0
3557,580,381,0.24096956593208116,0
3558,510,285,0.24087317810570832,0
3559,550,110,0.24077682883446605,0
3560,1510,55,0.24068051810293228,0
3561,1850,28,0.24058424589569113,0
3562,90,90,0.24048801219733287,0
3563,580,290,0.24039181699245396,0
3564,580,125,0.240295660265657,0
3565,1140,223,0.24019954200155075,0
3566,1820,11,0.24010346218475015,0
3567,1690,145,0.24000742079987625,0
3568,1130,270,0.2399114178315563,0
3569,1120,254,0.2398154532644237,0
3570,420,278,0.23971952708311792,0
3571,2160,74,0.2396236392722847,0
3572,600,1,0.2395277898165758,0
3573,2310,77,0.23943197870064917,0
3574,2530,127,0.23933620590916893,1
3575,1140,173,0.23924047142680527,0
3576,2540,194,0.23914477523823455,1
3577,720,106,0.23904911732813927,1
3578,4610,72,0.23895349768120802,0
3579,1170,72,0.23885791628213554,0
3580,1350,90,0.2387623731156227,1
3581,1020,112,0.23866686816637647,0
3582,1140,80,0.23857140141910993,0
3583,3100,125,0.2384759728585423,1
3584,2050,56,0.2383805824693989,0
3585,1530,96,0.23828523023641113,0
3586,560,235,0.23818991614431656,0
3587,360,94,0.23809464017785884,0
3588,540,132,0.2379994023217877,0
3589,2140,147,0.237904202560859,2
3590,540,266,0.23780904087983468,0
3591,910,90,0.23771391726348276,0
3592,2360,56,0.23761883169657738,1
3593,1920,121,0.23752378416389877,1
3594,1780,1,0.2374287746502332,0
3595,1720,213,0.23733380314037314,0
3596,390,126,0.237238869619117,0
3597,1740,88,0.23714397407126936,0
3598,1290,69,0.23704911648164087,2
3599,2290,67,0.23695429683504823,0
3600,1300,90,0.23685951511631423,1
3601,1100,100,0.2367647713102677,0
3602,1630,63,0.23667006540174362,0
3603,600,1,0.23657539737558295,0
3604,1910,104,0.23648076721663272,1
3605,650,16,0.2363861749097461,0
3606,580,162,0.2362916204397822,0
3607,2310,150,0.2361971037916063,0
3608,530,210,0.23610262495008966,0
3609,1120,151,0.23600818390010964,0
3610,670,12,0.2359137806265496,0
3611,960,90,0.235819415114299,0
3612,390,132,0.2357250873482533,0
3613,1740,110,0.235630797313314,0
3614,1320,93,0.23553654499438867,1
3615,540,223,0.23544233037639092,0
3616,980,45,0.23534815344424037,0
3617,490,109,0.23525401418286268,0
3618,340,202,0.23515991257718954,0
3619,540,172,0.23506584861215868,0
3620,1100,228,0.23497182227271382,0
3621,460,170,0.23487783354380473,0
3622,840,10,0.23478388241038722,1
3623,1710,86,0.23468996885742308,0
3624,520,200,0.23459609286988012,0
3625,580,245,0.23450225443273218,0
3626,1760,223,0.2344084535309591,0
3627,560,136,0.23431469014954673,0
3628,1140,139,0.23422096427348693,0
3629,40,22,0.23412727588777754,0
3630,650,14,0.23403362497742244,0
3631,1170,141,0.2339400115274315,0
3632,560,207,0.23384643552282053,0
3633,520,250,0.2337528969486114,0
3634,550,221,0.23365939578983197,0
3635,570,249,0.23356593203151604,0
3636,640,21,0.23347250565870345,0
3637,2900,69,0.23337911665643998,0
3638,1170,96,0.2332857650097774,0
3639,1430,21,0.2331924507037735,1
3640,460,110,0.233099173723492,0
3641,550,219,0.23300593405400263,0
3642,510,343,0.23291273168038104,0
3643,910,45,0.2328195665877089,0
3644,530,137,0.23272643876107382,0
3645,2360,90,0.2326333481855694,1
3646,2550,100,0.23254029484629518,1
3647,1500,45,0.23244727872835666,0
3648,1050,145,0.23235429981686534,0
3649,1160,147,0.2322613580969386,0
3650,1340,89,0.23216845355369983,1
3651,580,191,0.23207558617227836,0
3652,1150,89,0.23198275593780945,0
3653,480,175,0.23188996283543434,0
3654,540,175,0.23179720685030017,0
3655,560,124,0.23170448796756005,0
3656,1570,200,0.23161180617237304,0
3657,510,311,0.2315191614499041,0
3658,1150,139,0.23142655378532415,0
3659,510,203,0.23133398316381001,0
3660,1820,107,0.2312414495705445,1
3661,1120,196,0.23114895299071628,0
3662,1650,71,0.23105649340952,0
3663,950,66,0.2309640708121562,0
3664,2330,137,0.23087168518383133,0
3665,1360,114,0.23077933650975782,1
3666,2730,116,0.23068702477515393,0
3667,1130,211,0.23059474996524387,0
3668,380,380,0.2305025120652578,0
3669,1150,163,0.2304103110604317,0
3670,1130,206,0.23031814693600752,0
3671,390,47,0.23022601967723313,0
3672,780,350,0.23013392926936224,1
3673,630,155,0.2300418756976545,1
3674,1740,120,0.22994985894737544,0
3675,1760,143,0.2298578790037965,0
3676,1340,22,0.22976593585219499,0
3677,1120,94,0.22967402947785412,0
3678,1110,110,0.22958215986606298,0
3679,780,123,0.22949032700211655,1
3680,530,417,0.2293985308713157,0
3681,760,177,0.2293067714589672,1
3682,900,84,0.22921504875038362,0
3683,980,224,0.2291233627308835,0
3684,640,9,0.22903171338579115,0
3685,550,130,0.22894010070043683,0
3686,1120,81,0.22884852466015665,0
3687,1740,140,0.2287569852502926,0
3688,1090,116,0.22866548245619248,0
3689,1520,99,0.22857401626321,0
3690,570,124,0.22848258665670473,0
3691,1760,342,0.22839119362204205,0
3692,2340,116,0.22829983714459323,0
3693,680,106,0.2282085172097354,1
3694,890,144,0.2281172338028515,0
3695,930,114,0.22802598690933037,0
3696,1170,106,0.22793477651456664,0
3697,1960,117,0.22784360260396083,1
3698,1160,128,0.22775246516291925,0
3699,1240,10,0.2276613641768541,0
3700,1150,109,0.22757029963118336,0
3701,570,266,0.2274792715113309,0
3702,1060,80,0.22738827980272638,0
3703,520,162,0.2272973244908053,0
3704,1130,129,0.227206405561009,0
3705,1170,140,0.2271155229987846,0
3706,520,212,0.2270246767895851,0
3707,1170,185,0.22693386691886927,0
3708,540,112,0.22684309337210173,0
3709,550,162,0.2267523561347529,0
3710,530,112,0.226661655192299,0
3711,1170,345,0.2265709905302221,0
3712,930,161,0.22648036213401002,0
3713,1130,89,0.22638976998915641,0
3714,1150,119,0.22629921408116077,0
3715,1130,419,0.22620869439552832,0
3716,540,155,0.22611821091777012,0
3717,540,254,0.22602776363340302,0
3718,1520,163,0.22593735252794966,0
3719,90,76,0.2258469775869385,0
3720,1550,85,0.22575663879590374,0
3721,540,164,0.2256663361403854,0
3722,1920,238,0.22557606960592924,1
3723,540,210,0.22548583917808687,0
3724,620,3,0.22539564484241564,0
3725,330,170,0.2253054865844787,0
3726,1040,169,0.2252153643898449,0
3727,2140,59,0.22512527824408898,0
3728,540,186,0.22503522813279137,0
3729,380,58,0.22494521404153825,0
3730,1170,198,0.22485523595592163,0
3731,530,214,0.22476529386153926,0
3732,1090,361,0.22467538774399465,0
3733,1690,97,0.22458551758889705,1
3734,480,194,0.22449568338186152,0
3735,1730,98,0.22440588510850878,0
3736,1760,126,0.22431612275446539,0
3737,1170,104,0.22422639630536362,0
3738,1660,70,0.22413670574684147,0
3739,510,271,0.22404705106454273,0
3740,520,98,0.22395743224411693,0
3741,2510,95,0.2238678492712193,1
3742,1710,162,0.22377830213151081,0
3743,580,214,0.22368879081065823,0
3744,540,154,0.22359931529433397,0
3745,2350,163,0.22350987556821625,0
3746,1870,21,0.22342047161798897,0
3747,530,181,0.2233311034293418,0
3748,1760,159,0.22324177098797007,0
3749,910,59,0.2231524742795749,0
3750,1150,120,0.2230632132898631,0
3751,1720,307,0.22297398800454715,0
3752,1350,131,0.22288479840934533,1
3753,340,350,0.2227956444899816,0
3754,650,30,0.22270652623218562,0
3755,310,90,0.22261744362169275,0
3756,1630,79,0.2225283966442441,0
3757,480,257,0.2224393852855864,0
3758,410,178,0.22235040953147217,0
3759,2280,166,0.2222614693676596,0
3760,1100,141,0.22217256477991254,1
3761,400,103,0.22208369575400058,0
3762,1010,136,0.22199486227569898,0
3763,1280,73,0.22190606433078872,0
3764,1390,2,0.2218173019050564,1
3765,1560,279,0.2217285749842944,0
3766,1540,93,0.2216398835543007,0
3767,1140,466,0.22155122760087897,0
3768,580,181,0.22146260710983864,0
3769,1280,16,0.22137402206699472,0
3770,870,108,0.22128547245816793,0
3771,840,135,0.22119695826918467,0
3772,560,225,0.221108479485877,0
3773,560,168,0.22102003609408266,0
3774,350,219,0.22093162807964503,0
3775,1730,186,0.22084325542841318,0
3776,600,1,0.22075491812624182,0
3777,560,315,0.22066661615899133,0
3778,280,451,0.22057834951252775,0
3779,550,95,0.22049011817272274,0
3780,1050,203,0.22040192212545365,0
3781,1070,168,0.22031376135660347,0
3782,1280,47,0.22022563585206084,1
3783,580,141,0.22013754559772003,0
3784,500,228,0.22004949057948095,0
3785,1630,73,0.21996147078324918,0
3786,380,142,0.21987348619493588,0
3787,1760,127,0.21978553680045793,0
3788,1230,81,0.21969762258573775,1
3789,1720,134,0.21960974353670346,0
3790,1090,186,0.21952189963928878,0
3791,1110,132,0.21943409087943308,0
3792,400,257,0.21934631724308132,0
3793,510,354,0.2192585787161841,0
3794,560,117,0.21917087528469764,0
3795,1680,165,0.21908320693458377,0
3796,540,155,0.21899557365180994,0
3797,1130,108,0.21890797542234922,0
3798,1130,127,0.2188204122321803,0
3799,520,226,0.21873288406728744,0
3800,1140,80,0.21864539091366053,0
3801,1170,251,0.21855793275729507,0
3802,300,110,0.21847050958419217,0
3803,310,118,0.2183831213803585,0
3804,550,489,0.21829576813180637,0
3805,1710,156,0.21820844982455365,0
3806,640,21,0.21812116644462384,0
3807,520,252,0.218033917978046,0
3808,510,277,0.21794670441085479,0
3809,1140,115,0.21785952572909045,0
3810,1160,302,0.21777238191879883,0
3811,530,347,0.21768527296603132,0
3812,2670,78,0.21759819885684492,2
3813,300,137,0.2175111595773022,0
3814,1130,61,0.21742415511347127,0
3815,730,108,0.21733718545142588,1
3816,560,228,0.2172502505772453,0
3817,1720,232,0.21716335047701443,0
3818,1720,105,0.21707648513682365,0
3819,1100,314,0.21698965454276892,0
3820,550,310,0.21690285868095183,0
3821,550,388,0.21681609753747946,0
3822,670,13,0.2167293710984645,0
3823,770,278,0.21664267935002512,1
3824,580,256,0.21655602227828513,0
3825,580,234,0.21646939986937383,0
3826,670,24,0.2163828121094261,0
3827,2500,64,0.21629625898458232,1
3828,1800,7,0.2162097404809885,0
3829,1130,99,0.21612325658479611,0
3830,1640,73,0.2160368072821622,0
3831,2860,86,0.21595039255924936,0
3832,2330,145,0.21586401240222566,0
3833,580,375,0.2157776667972648,0
3834,3480,183,0.2156913557305459,0
3835,1950,199,0.2156050791882537,1
3836,540,129,0.2155188371565784,0
3837,450,103,0.21543262962171578,0
3838,540,225,0.2153464565698671,0
3839,2110,223,0.21526031798723916,2
3840,430,328,0.21517421386004426,0
3841,1700,175,0.21508814417450026,0
3842,930,116,0.21500210891683047,0
3843,2510,103,0.21491610807326375,1
3844,540,138,0.21483014163003444,0
3845,380,159,0.21474420957338244,0
3846,560,170,0.2146583118895531,0
3847,2300,81,0.21457244856479726,0
3848,540,90,0.21448661958537135,0
3849,980,74,0.2144008249375372,0
3850,540,206,0.2143150646075622,0
3851,530,92,0.2142293385817192,0
3852,580,243,0.2141436468462865,0
3853,540,295,0.214057989387548,0
3854,390,103,0.213972366191793,0
3855,1070,121,0.2138867772453163,0
3856,480,289,0.2138012225344182,0
3857,530,160,0.21371570204540444,0
3858,560,241,0.2136302157645863,0
3859,980,184,0.21354476367828046,0
3860,1720,85,0.21345934577280914,0
3861,540,123,0.21337396203450004,0
3862,1240,9,0.21328861244968625,0
3863,540,120,0.2132032970047064,0
3864,1160,294,0.21311801568590452,0
3865,1630,144,0.21303276847963018,0
3866,560,285,0.21294755537223833,1
3867,550,289,0.21286237635008945,0
3868,500,318,0.21277723139954943,0
3869,1140,221,0.21269212050698963,0
3870,490,126,0.21260704365878685,0
3871,570,432,0.21252200084132336,0
3872,280,278,0.21243699204098684,0
3873,1130,137,0.21235201724417047,0
3874,560,297,0.2122670764372728,0
3875,540,134,0.2121821696066979,0
3876,550,239,0.21209729673885522,0
3877,420,357,0.21201245782015968,0
3878,520,229,0.21192765283703163,0
3879,540,253,0.21184288177589683,0
3880,540,164,0.21175814462318648,0
3881,540,290,0.21167344136533722,0
3882,540,108,0.21158877198879109,0
3883,1130,86,0.21150413647999558,0
3884,500,148,0.2114195348254036,0
3885,1320,251,0.21133496701147345,1
3886,1130,150,0.21125043302466887,0
3887,540,165,0.21116593285145902,0
3888,540,375,0.21108146647831844,0
3889,540,115,0.2109970338917271,0
3890,410,240,0.21091263507817043,0
3891,1160,204,0.21082827002413917,0
3892,2290,85,0.21074393871612954,0
3893,580,224,0.2106596411406431,0
3894,280,235,0.21057537728418685,0
3895,1450,83,0.2104911471332732,0
3896,420,251,0.2104069506744199,0
3897,560,216,0.21032278789415013,0
3898,450,115,0.21023865877899248,0
3899,730,351,0.21015456331548088,1
3900,490,104,0.2100705014901547,1
3901,400,113,0.20998647328955863,0
3902,1880,60,0.2099024787002428,1
3903,390,153,0.20981851770876273,0
